Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°„C)
30621	2.6972e-002	-4.6154e-004	-1.19	42.188
30622	2.6972e-002	-2.3077e-003	-1.19	42.188
30623	2.6478e-002	-1.8462e-003	-1.19	42.316
30624	2.6986e-002	-1.8462e-003	-1.1905	42.101
30625	2.6972e-002	-3.2308e-003	-1.19	42.188
30626	2.6478e-002	-2.7692e-003	-1.19	42.316
30627	2.6986e-002	-2.7692e-003	-1.1905	42.101
30628	2.6972e-002	-4.1538e-003	-1.19	42.188
30629	2.6478e-002	-3.6923e-003	-1.19	42.316
30630	2.6986e-002	-3.6923e-003	-1.1905	42.101
30631	2.6972e-002	-5.0769e-003	-1.19	42.188
30632	2.6478e-002	-4.6154e-003	-1.19	42.316
30633	2.6986e-002	-4.6154e-003	-1.1905	42.101
30634	2.6972e-002	-6.e-003	-1.19	42.188
30635	2.6478e-002	-5.5385e-003	-1.19	42.316
30636	2.6986e-002	-5.5385e-003	-1.1905	42.101
30637	2.6972e-002	-6.9231e-003	-1.19	42.188
30638	2.6478e-002	-6.4615e-003	-1.19	42.316
30639	2.6986e-002	-6.4615e-003	-1.1905	42.101
30640	2.6972e-002	-7.8462e-003	-1.19	42.188
30641	2.6478e-002	-7.3846e-003	-1.19	42.316
30642	2.6986e-002	-7.3846e-003	-1.1905	42.101
30643	2.6972e-002	-8.7692e-003	-1.19	42.188
30644	2.6478e-002	-8.3077e-003	-1.19	42.316
30645	2.6986e-002	-8.3077e-003	-1.1905	42.101
30646	2.6972e-002	-9.6923e-003	-1.19	42.188
30647	2.6478e-002	-9.2308e-003	-1.19	42.316
30648	2.6986e-002	-9.2308e-003	-1.1905	42.101
30649	2.6972e-002	-1.0615e-002	-1.19	42.188
30650	2.6478e-002	-1.0154e-002	-1.19	42.316
30651	2.6986e-002	-1.0154e-002	-1.1905	42.101
30652	2.6478e-002	-1.1077e-002	-1.19	42.316
30653	2.6986e-002	-1.1077e-002	-1.1905	42.101
30654	2.6972e-002	-1.1538e-002	-1.19	42.188
30655	2.5985e-002	-1.3846e-003	-1.19	42.429
30656	2.5977e-002	-9.2308e-004	-1.1895	42.548
30657	2.5493e-002	-9.2308e-004	-1.19	42.526
30658	2.5993e-002	-9.2308e-004	-1.1905	42.332
30659	2.5985e-002	-4.6154e-004	-1.19	42.429
30660	2.5985e-002	-2.3077e-003	-1.19	42.429
30661	2.5977e-002	-1.8462e-003	-1.1895	42.548
30662	2.5493e-002	-1.8462e-003	-1.19	42.526
30663	2.5993e-002	-1.8462e-003	-1.1905	42.332
30664	2.5985e-002	-3.2308e-003	-1.19	42.429
30665	2.5977e-002	-2.7692e-003	-1.1895	42.548
30666	2.5493e-002	-2.7692e-003	-1.19	42.526
30667	2.5993e-002	-2.7692e-003	-1.1905	42.332
30668	2.5985e-002	-4.1538e-003	-1.19	42.429
30669	2.5977e-002	-3.6923e-003	-1.1895	42.548
30670	2.5493e-002	-3.6923e-003	-1.19	42.526
30671	2.5993e-002	-3.6923e-003	-1.1905	42.332
30672	2.5985e-002	-5.0769e-003	-1.19	42.429
30673	2.5977e-002	-4.6154e-003	-1.1895	42.548
30674	2.5493e-002	-4.6154e-003	-1.19	42.526
30675	2.5993e-002	-4.6154e-003	-1.1905	42.332
30676	2.5985e-002	-6.e-003	-1.19	42.429
30677	2.5977e-002	-5.5385e-003	-1.1895	42.548
30678	2.5493e-002	-5.5385e-003	-1.19	42.526
30679	2.5993e-002	-5.5385e-003	-1.1905	42.332
30680	2.5985e-002	-6.9231e-003	-1.19	42.429
30681	2.5977e-002	-6.4615e-003	-1.1895	42.548
30682	2.5493e-002	-6.4615e-003	-1.19	42.526
30683	2.5993e-002	-6.4615e-003	-1.1905	42.332
30684	2.5985e-002	-7.8462e-003	-1.19	42.429
30685	2.5977e-002	-7.3846e-003	-1.1895	42.548
30686	2.5493e-002	-7.3846e-003	-1.19	42.526
30687	2.5993e-002	-7.3846e-003	-1.1905	42.332
30688	2.5985e-002	-8.7692e-003	-1.19	42.429
30689	2.5977e-002	-8.3077e-003	-1.1895	42.548
30690	2.5493e-002	-8.3077e-003	-1.19	42.526
30691	2.5993e-002	-8.3077e-003	-1.1905	42.332
30692	2.5985e-002	-9.6923e-003	-1.19	42.429
30693	2.5977e-002	-9.2308e-003	-1.1895	42.548
30694	2.5493e-002	-9.2308e-003	-1.19	42.526
30695	2.5993e-002	-9.2308e-003	-1.1905	42.332
30696	2.5985e-002	-1.0615e-002	-1.19	42.429
30697	2.5977e-002	-1.0154e-002	-1.1895	42.548
30698	2.5493e-002	-1.0154e-002	-1.19	42.526
30699	2.5993e-002	-1.0154e-002	-1.1905	42.332
30700	2.5977e-002	-1.1077e-002	-1.1895	42.548
30701	2.5493e-002	-1.1077e-002	-1.19	42.526
30702	2.5993e-002	-1.1077e-002	-1.1905	42.332
30703	2.5985e-002	-1.1538e-002	-1.19	42.429
30704	2.5969e-002	-1.3846e-003	-1.189	42.687
30705	2.5975e-002	-9.2308e-004	-1.1885	42.847
30706	2.5485e-002	-9.2308e-004	-1.189	42.792
30707	2.5969e-002	-4.6154e-004	-1.189	42.687
30708	2.5969e-002	-2.3077e-003	-1.189	42.687
30709	2.5975e-002	-1.8462e-003	-1.1885	42.847
30710	2.5485e-002	-1.8462e-003	-1.189	42.792
30711	2.5969e-002	-3.2308e-003	-1.189	42.687
30712	2.5975e-002	-2.7692e-003	-1.1885	42.847
30713	2.5485e-002	-2.7692e-003	-1.189	42.792
30714	2.5969e-002	-4.1538e-003	-1.189	42.687
30715	2.5975e-002	-3.6923e-003	-1.1885	42.847
30716	2.5485e-002	-3.6923e-003	-1.189	42.792
30717	2.5969e-002	-5.0769e-003	-1.189	42.687
30718	2.5975e-002	-4.6154e-003	-1.1885	42.847
30719	2.5485e-002	-4.6154e-003	-1.189	42.792
30720	2.5969e-002	-6.e-003	-1.189	42.687
30721	2.5975e-002	-5.5385e-003	-1.1885	42.847
30722	2.5485e-002	-5.5385e-003	-1.189	42.792
30723	2.5969e-002	-6.9231e-003	-1.189	42.687
30724	2.5975e-002	-6.4615e-003	-1.1885	42.847
30725	2.5485e-002	-6.4615e-003	-1.189	42.792
30726	2.5969e-002	-7.8462e-003	-1.189	42.687
30727	2.5975e-002	-7.3846e-003	-1.1885	42.847
30728	2.5485e-002	-7.3846e-003	-1.189	42.792
30729	2.5969e-002	-8.7692e-003	-1.189	42.687
30730	2.5975e-002	-8.3077e-003	-1.1885	42.847
30731	2.5485e-002	-8.3077e-003	-1.189	42.792
30732	2.5969e-002	-9.6923e-003	-1.189	42.687
30733	2.5975e-002	-9.2308e-003	-1.1885	42.847
30734	2.5485e-002	-9.2308e-003	-1.189	42.792
30735	2.5969e-002	-1.0615e-002	-1.189	42.687
30736	2.5975e-002	-1.0154e-002	-1.1885	42.847
30737	2.5485e-002	-1.0154e-002	-1.189	42.792
30738	2.5975e-002	-1.1077e-002	-1.1885	42.847
30739	2.5485e-002	-1.1077e-002	-1.189	42.792
30740	2.5969e-002	-1.1538e-002	-1.189	42.687
30741	2.598e-002	-1.3846e-003	-1.188	43.029
30742	2.6013e-002	-9.2308e-004	-1.1875	43.235
30743	2.549e-002	-9.2308e-004	-1.188	43.147
30744	2.6452e-002	-9.2308e-004	-1.188	42.885
30745	2.598e-002	-4.6154e-004	-1.188	43.029
30746	2.598e-002	-2.3077e-003	-1.188	43.029
30747	2.6013e-002	-1.8462e-003	-1.1875	43.235
30748	2.549e-002	-1.8462e-003	-1.188	43.147
30749	2.6452e-002	-1.8462e-003	-1.188	42.885
30750	2.598e-002	-3.2308e-003	-1.188	43.029
30751	2.6013e-002	-2.7692e-003	-1.1875	43.235
30752	2.549e-002	-2.7692e-003	-1.188	43.147
30753	2.6452e-002	-2.7692e-003	-1.188	42.885
